shot_type,confidence,bat_angle,hit_quality,face_stability,stance_bend,front_foot_stance_score,shot_accuracy,feedback_paragraph
cover,85.44060232606529,45.49105611324714,84.659261699005,46.62497250164509,35.631630038039766,97.71675095974375,89.8596651923542,"Good cover shot. Shot accuracy provide controlled execution. Weak bat angle, face stability reduce shot effectiveness. Improving stance bend will add consistency."
sweep,53.135624567816095,97.77117809356866,8.53630424498556,31.572185052873902,59.842997791115835,54.9829638810437,21.724471253981804,"Good sweep shot. Bat angle, stance bend provide controlled execution. Weak hit quality reduce shot effectiveness. Improving face stability will add consistency."
pull,10.433298052772544,11.000840513625565,47.46716141705024,68.82042869445102,21.83918373940925,95.92557228280062,15.034409800921011,"Good pull shot. Front foot stance score provide controlled execution. Weak confidence, stance bend reduce shot effectiveness. Improving bat angle will add consistency."
flick,65.57565577061986,96.2952113298403,70.74207721238326,92.37205165464617,27.632538378430482,45.89871696016935,6.594524320772576,"Excellent flick shot. Bat angle, hit quality, face stability provide controlled execution. Improving stance bend will add consistency."
cover,3.936385950417709,17.106842891707362,48.84494144463909,67.61369232468797,61.09149255553811,8.445146126817516,88.9000618662681,"Good cover shot. Face stability, shot accuracy provide controlled execution. Weak bat angle reduce shot effectiveness. Improving front foot stance score will add consistency."
flick,93.75355295426162,71.81051692024327,85.46247373441928,48.154204403899584,72.72505026192347,71.95457468251246,99.53030988809708,"Excellent flick shot. Bat angle, hit quality provide controlled execution. Weak face stability reduce shot effectiveness."
cover,66.27628578437991,18.26336233891994,70.96601044527287,58.26592062092439,13.505831582206318,76.24463877178523,73.46552996479893,"Good cover shot. Face stability, shot accuracy provide controlled execution. Weak bat angle reduce shot effectiveness. Improving stance bend will add consistency."
pull,95.18566629693098,69.00656072265002,8.85487829253413,54.379317663500146,1.633835267843975,62.37772362608727,40.22582556218691,"Good pull shot. Confidence, front foot stance score provide controlled execution. Weak stance bend reduce shot effectiveness. Improving hit quality will add consistency."
cut,14.74753934366304,75.19180152407822,59.40846401350686,39.23128732822174,4.259438050265274,55.19845426528585,37.90717202102131,"Good cut shot. Bat angle, hit quality provide controlled execution. Weak confidence reduce shot effectiveness. Improving stance bend will add consistency."
cover,74.06841127074097,2.6778800323171037,70.18993212726376,72.55808216275203,57.12807498112451,40.297391193196454,1.785760318299412,"Good cover shot. Face stability provide controlled execution. Weak bat angle, shot accuracy reduce shot effectiveness. Improving front foot stance score will add consistency."
pull,28.860965285058914,31.74605121191477,78.64991820992468,74.71993198747539,89.62358569334377,30.47570617397788,81.75755283707447,"Good pull shot. Stance bend provide controlled execution. Weak confidence, front foot stance score reduce shot effectiveness. Improving bat angle will add consistency."
cut,26.56075479019513,4.0574420169324,71.49948035981627,88.13226891186432,39.665856083348636,74.07014190232522,93.92638518623858,"Good cut shot. Hit quality provide controlled execution. Weak confidence, bat angle reduce shot effectiveness. Improving stance bend will add consistency."
flick,21.855446192325434,31.66733999319662,31.700347085428724,76.54443670184253,23.996511318297596,54.123612935483344,23.279753437045603,"Good flick shot. Face stability provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
cut,17.164973308042885,74.01755286108576,64.33306762190314,47.02724566417863,20.1979259631084,9.239398939894794,98.92872182441533,"Good cut shot. Bat angle, hit quality provide controlled execution. Weak confidence reduce shot effectiveness. Improving stance bend will add consistency."
cut,25.60538785932801,46.22172382972213,62.943894040639,64.20826650375878,72.85711136821412,53.20519939289776,83.29524798515926,"Poor cut shot. Weak confidence, bat angle reduce shot effectiveness."
flick,98.9513899279339,61.69590762829448,95.54259726556862,87.93195212465824,28.89299638935875,43.732503285512514,34.33203149088904,"Excellent flick shot. Bat angle, hit quality, face stability provide controlled execution. Improving stance bend will add consistency."
cover,5.341756799754105,27.492974461676354,68.58077829108692,17.074024450941593,2.7577709795466476,49.22366541503903,88.70895558769587,"Good cover shot. Shot accuracy provide controlled execution. Weak bat angle, face stability reduce shot effectiveness. Improving stance bend will add consistency."
flick,62.51619676552084,78.09518275111209,31.847764678260027,54.62464862005135,38.68173214867029,14.223128778090722,11.175795292166057,"Good flick shot. Bat angle, face stability provide controlled execution. Weak hit quality reduce shot effectiveness. Improving stance bend will add consistency."
pull,93.12602713569107,76.5428915379822,21.767407334203746,65.73081573442482,12.867709505181724,25.72008727015306,86.86744249042309,"Good pull shot. Confidence provide controlled execution. Weak stance bend, front foot stance score reduce shot effectiveness. Improving hit quality will add consistency."
flick,59.29591050135715,85.64558142427433,2.7046911384451144,20.719401340219935,47.07405074067121,59.52866204175953,33.09306068024749,"Good flick shot. Bat angle provide controlled execution. Weak hit quality, face stability reduce shot effectiveness. Improving stance bend will add consistency."
sweep,30.976866082351997,66.36828191644531,92.01911353538924,33.151884476211734,52.79341829999965,62.47118887111289,71.7037308419195,"Good sweep shot. Bat angle, hit quality, stance bend provide controlled execution. Improving face stability will add consistency."
pull,80.05347293332899,14.13728734810169,22.11292394962556,23.462611530509612,31.557783322453993,85.27654535436588,37.03172213205751,"Excellent pull shot. Confidence, front foot stance score provide controlled execution. Weak stance bend reduce shot effectiveness. Improving bat angle will add consistency."
cover,72.97339903932574,20.39718486287645,78.46958605462862,10.730363471687966,19.058237798101562,41.913505169216236,11.821849411950359,"Poor cover shot. Weak bat angle, face stability, shot accuracy reduce shot effectiveness. Improving stance bend will add consistency."
cover,32.73262973334131,95.03696554391135,12.012355495895545,35.700934533605945,42.04190613901267,21.027159548657572,87.47368614625763,"Excellent cover shot. Bat angle, shot accuracy provide controlled execution. Weak face stability reduce shot effectiveness. Improving stance bend will add consistency."
pull,74.76145476550172,62.580620222196934,51.06032161159402,31.917811216236448,9.402136906752734,5.59826368789148,19.307822263654607,"Good pull shot. Confidence provide controlled execution. Weak stance bend, front foot stance score reduce shot effectiveness. Improving face stability will add consistency."
sweep,42.118974540669484,38.4583413360574,6.148908057966651,36.342470403597694,69.15462221992507,48.94338055751889,96.64799921544294,"Poor sweep shot. Weak bat angle, hit quality reduce shot effectiveness. Improving face stability will add consistency."
cut,92.68531377594519,85.75912705508814,88.78678662487906,49.49389803000636,81.89543668622012,57.951747360517224,40.329694625023535,"Excellent cut shot. Confidence, bat angle, hit quality provide controlled execution. Improving face stability will add consistency."
cut,13.178676731006744,72.26431387968174,41.71485861192945,56.91867818827706,23.559923750982403,86.92270407145043,21.46107813414524,"Good cut shot. Bat angle provide controlled execution. Weak confidence, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
flick,34.07206659356247,29.19462028952492,66.18947686099753,48.07176203175813,74.02938283456275,63.085660576489545,61.67462151907207,"Poor flick shot. Weak bat angle, face stability reduce shot effectiveness. Improving confidence will add consistency."
cover,27.80786300279081,35.30373002215429,69.71377788100334,69.40986331327045,62.98671725168356,18.22127829073218,79.75589063768815,"Good cover shot. Face stability, shot accuracy provide controlled execution. Weak bat angle reduce shot effectiveness. Improving front foot stance score will add consistency."
flick,37.710885132451985,54.81107249793019,83.16840062756555,77.2714370944369,98.01217143341512,34.44930659009493,40.697416523021744,"Excellent flick shot. Bat angle, hit quality, face stability provide controlled execution. Improving front foot stance score will add consistency."
flick,5.020495356318911,27.924726707357316,95.02446167827843,17.423201489098293,97.77165993610286,4.642373950625944,60.933946142108944,"Good flick shot. Hit quality provide controlled execution. Weak bat angle, face stability reduce shot effectiveness. Improving front foot stance score will add consistency."
pull,43.789346593764,63.831724730097214,41.411171977881544,39.013814648701924,80.96012237566809,7.993534649817424,99.29207499549264,"Good pull shot. Stance bend provide controlled execution. Weak confidence, front foot stance score reduce shot effectiveness. Improving hit quality will add consistency."
flick,38.07366205506073,43.11061480024062,18.33457717072221,96.74510460422582,38.61870040684424,71.43790848537553,9.461436234891652,"Good flick shot. Face stability provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
sweep,10.308074530712098,80.99000764622241,61.3860743083254,82.53305513574858,8.352828616074138,1.4185410147118493,51.49356971931388,"Good sweep shot. Bat angle, hit quality provide controlled execution. Weak stance bend reduce shot effectiveness. Improving front foot stance score will add consistency."
sweep,45.40924497535311,7.876932218617827,41.64940405493434,11.593265030170063,69.25129275813735,61.283092248299184,95.09876647204155,"Poor sweep shot. Weak bat angle, hit quality reduce shot effectiveness. Improving face stability will add consistency."
cut,22.064585635911648,77.87466173425106,94.87140115042345,75.78902255887749,91.45801807329292,73.64559253448596,29.507629583208185,"Excellent cut shot. Bat angle, hit quality provide controlled execution. Weak confidence reduce shot effectiveness."
